Temps;Distance (mm);Masse (g);K (raideur du ressort);Fluide d'amortissement;Degré d'ouverture;Date d'éxperience;Nom d'utilisateur;Numéro de l'essai
3.1800732612609863;336;;;;;;;
3.1852574348449707;352;;;;;;;
3.201665163040161;362;;;;;;;
3.2084004878997803;372;;;;;;;
3.2168524265289307;368;;;;;;;
3.2287440299987793;394;;;;;;;
3.2375779151916504;392;;;;;;;
3.249673843383789;408;;;;;;;
3.2576842308044434;410;;;;;;;
3.269455909729004;398;;;;;;;
3.2780487537384033;396;;;;;;;
3.29006028175354;410;;;;;;;
3.2983148097991943;412;;;;;;;
3.312044143676758;404;;;;;;;
3.320516586303711;404;;;;;;;
3.3264293670654297;398;;;;;;;
3.340698003768921;378;;;;;;;
3.3489205837249756;390;;;;;;;
3.361042022705078;374;;;;;;;
3.3677425384521484;378;;;;;;;
3.380560874938965;352;;;;;;;
3.388491630554199;342;;;;;;;
3.4019775390625;336;;;;;;;
3.4107367992401123;336;;;;;;;
3.4226605892181396;318;;;;;;;
3.4309072494506836;308;;;;;;;
3.4431543350219727;294;;;;;;;
3.451308250427246;290;;;;;;;
3.4594810009002686;274;;;;;;;
3.4704277515411377;256;;;;;;;
3.4799787998199463;244;;;;;;;
3.4919824600219727;236;;;;;;;
3.4999804496765137;224;;;;;;;
3.5122604370117188;212;;;;;;;
3.5203545093536377;200;;;;;;;
3.533052444458008;190;;;;;;;
3.541409969329834;180;;;;;;;
3.5538079738616943;170;;;;;;;
3.5619349479675293;162;;;;;;;
3.5741329193115234;154;;;;;;;
3.582061290740967;142;;;;;;;
3.590574026107788;132;;;;;;;
3.6025233268737793;128;;;;;;;
3.6105446815490723;118;;;;;;;
3.6237595081329346;120;;;;;;;
3.6311075687408447;110;;;;;;;
3.6437742710113525;108;;;;;;;
3.6520276069641113;102;;;;;;;
3.664285659790039;104;;;;;;;
3.672427177429199;102;;;;;;;
3.684203624725342;102;;;;;;;
3.684203624725342;98;;;;;;;
3.6991825103759766;94;;;;;;;
3.713345766067505;94;;;;;;;
3.7214415073394775;100;;;;;;;
3.734039068222046;104;;;;;;;
3.7421653270721436;106;;;;;;;
3.754439353942871;114;;;;;;;
3.761014223098755;112;;;;;;;
3.7734949588775635;120;;;;;;;
3.7827258110046387;126;;;;;;;
3.795379400253296;132;;;;;;;
3.803403854370117;134;;;;;;;
3.816035032272339;148;;;;;;;
3.823643445968628;150;;;;;;;
3.8362181186676025;162;;;;;;;
3.8443100452423096;176;;;;;;;
3.852674722671509;186;;;;;;;
3.8640339374542236;192;;;;;;;
3.8731603622436523;210;;;;;;;
3.885183572769165;218;;;;;;;
3.8935317993164062;228;;;;;;;
3.9059386253356934;238;;;;;;;
3.9141759872436523;260;;;;;;;
3.926452159881592;264;;;;;;;
3.934648275375366;266;;;;;;;
3.9464688301086426;290;;;;;;;
3.9550726413726807;298;;;;;;;
3.9675443172454834;306;;;;;;;
3.975705862045288;320;;;;;;;
3.987891435623169;324;;;;;;;
3.9959161281585693;344;;;;;;;
4.003945827484131;334;;;;;;;
4.016491651535034;338;;;;;;;
4.025136232376099;358;;;;;;;
4.03714394569397;372;;;;;;;
4.041547060012817;374;;;;;;;
4.057547092437744;382;;;;;;;
4.065591096878052;372;;;;;;;
4.0778648853302;392;;;;;;;
4.086213111877441;390;;;;;;;
4.098977088928223;392;;;;;;;
4.103152275085449;398;;;;;;;
4.114553689956665;400;;;;;;;
4.127201080322266;394;;;;;;;
4.1353514194488525;388;;;;;;;
4.14724588394165;382;;;;;;;
4.155812740325928;376;;;;;;;
4.168014764785767;364;;;;;;;
4.176333665847778;364;;;;;;;
4.188650369644165;344;;;;;;;
4.196726560592651;346;;;;;;;
4.202176094055176;336;;;;;;;
4.216721296310425;326;;;;;;;
4.22538161277771;302;;;;;;;
4.237501621246338;314;;;;;;;
4.245689630508423;294;;;;;;;
4.258202791213989;288;;;;;;;
4.266149520874023;278;;;;;;;
4.278184652328491;270;;;;;;;
4.286463975906372;254;;;;;;;
