"x Ressort 40N.m-1 (mm)","x Ressort 50N.m-1 (mm)","x Ressort 100N.m-1 (mm)","Temps (s)"
10.447084903717041,11.94770336151123,17.34093427658081,3.7199999999999647
10.451173782348633,11.927258968353271,17.63942241668701,3.7299999999999645
10.451173782348633,11.910903453826904,17.623066902160645,3.7399999999999642
10.67197322845459,11.914992332458496,17.63533353805542,3.749999999999964
10.459351539611816,12.40156888961792,17.631244659423828,3.759999999999964
10.733306407928467,12.417924404144287,17.61080026626587,3.7699999999999636
10.467529296875,12.430191040039062,17.651689052581787,3.7799999999999634
10.447084903717041,12.389302253723145,17.631244659423828,3.789999999999963
10.447084903717041,12.422013282775879,17.623066902160645,3.799999999999963
10.463440418243408,11.92317008972168,17.623066902160645,3.8099999999999627
10.459351539611816,11.927258968353271,17.623066902160645,3.8199999999999625
10.426640510559082,11.939525604248047,17.618978023529053,3.8299999999999623
10.44299602508545,11.931347846984863,17.602622509002686,3.839999999999962
10.471618175506592,11.935436725616455,17.63942241668701,3.849999999999962
10.467529296875,11.94770336151123,17.937910556793213,3.8599999999999617
10.721039772033691,11.870014667510986,17.606711387634277,3.8699999999999615
10.44299602508545,12.000858783721924,16.7971134185791,3.8799999999999613
10.44299602508545,11.857748031616211,17.63942241668701,3.889999999999961
10.447084903717041,12.454724311828613,17.627155780792236,3.899999999999961
10.53704023361206,12.3116135597229,17.643511295318604,3.9099999999999606
10.44299602508545,12.65099048614502,17.631244659423828,3.9199999999999604
10.434818267822266,12.638723850250244,17.631244659423828,3.92999999999996
10.447084903717041,13.002634048461914,17.61488914489746,3.93999999999996
10.44299602508545,13.002634048461914,17.643511295318604,3.9499999999999598
10.467529296875,12.99445629119873,17.982888221740723,3.9599999999999596
10.447084903717041,13.010811805725098,17.61488914489746,3.9699999999999593
10.463440418243408,13.01490068435669,17.643511295318604,3.979999999999959
10.438907146453857,12.589657306671143,17.627155780792236,3.989999999999959
10.455262660980225,13.035345077514648,17.606711387634277,3.9999999999999587
10.447084903717041,13.023078441619873,17.627155780792236,4.009999999999959
10.455262660980225,13.01490068435669,17.61488914489746,4.019999999999959
10.753750801086426,13.006722927093506,17.63533353805542,4.0299999999999585
10.463440418243408,13.018989562988281,17.484045028686523,4.039999999999958
10.434818267822266,12.667346000671387,18.027865886688232,4.049999999999958
